Date,Open,High,Low,Close,Adj Close,Volume
2010-02-08,13.325825691223145,13.56356430053711,13.301551818847656,13.350099563598633,13.334794998168945,107664228
2010-02-09,13.502001762390137,13.551801681518555,13.39013957977295,13.424424171447754,13.409034729003906,112671216
2010-02-10,13.36511516571045,13.458208084106445,13.20545482635498,13.374625205993652,13.359292984008789,106873020
2010-02-11,13.346345901489258,13.525775909423828,13.250750541687012,13.423422813415527,13.408034324645996,96303600
2010-02-12,13.3375883102417,13.442192077636719,13.275775909423828,13.341341018676758,13.32604694366455,91096812
2010-02-16,13.435185432434082,13.616867065429688,13.370870590209961,13.546046257019043,13.530517578125,146029824
2010-02-17,13.56356430053711,13.598599433898926,13.453703880310059,13.468718528747559,13.453278541564941,81106812
2010-02-18,13.45195198059082,13.63888931274414,13.416916847229004,13.594094276428223,13.578510284423828,93382524
2010-02-19,13.526777267456055,13.614363670349121,13.506006240844727,13.532532691955566,13.517019271850586,102021876
2010-02-22,13.697446823120117,13.701201438903809,13.538538932800293,13.58358383178711,13.568012237548828,85698216
2010-02-23,13.58858871459961,13.604353904724121,13.320570945739746,13.39013957977295,13.374789237976074,114789096
2010-02-24,13.362862586975098,13.47447395324707,13.276025772094727,13.300049781799316,13.28480339050293,92970936
2010-02-25,13.191190719604492,13.225475311279297,13.013012886047363,13.173924446105957,13.158822059631348,132235632
2010-02-26,13.198698997497559,13.30705738067627,13.100099563598633,13.183182716369629,13.168069839477539,81890028
2010-03-01,13.243243217468262,13.345596313476562,13.206707000732422,13.330580711364746,13.315299034118652,89426484
2010-03-02,13.400400161743164,13.655155181884766,13.388639450073242,13.540040016174316,13.524518013000488,174097728
2010-03-03,13.572572708129883,13.716716766357422,13.494745254516602,13.646647453308105,13.631003379821777,123452424
2010-03-04,13.676176071166992,13.917166709899902,13.668668746948242,13.878628730773926,13.86271858215332,127224648
2010-03-05,14.047798156738281,14.20595645904541,14.01151180267334,14.119368553161621,14.103182792663574,156331512
2010-03-08,14.133633613586426,14.143644332885742,14.039289474487305,14.076075553894043,14.05993938446045,95360544
2010-03-09,14.010259628295898,14.130631446838379,13.92642593383789,14.018769264221191,14.00269889831543,126936936
2010-03-10,14.108107566833496,14.476977348327637,14.069318771362305,14.425676345825195,14.409138679504395,225969804
2010-03-11,14.370870590209961,14.669919967651367,14.369368553161621,14.54304313659668,14.526371002197266,169162668
2010-03-12,14.718217849731445,14.721721649169922,14.49349308013916,14.503003120422363,14.486376762390137,110025864
2010-03-15,14.181180953979492,14.250500679016113,13.91391372680664,14.09359359741211,14.077437400817871,185969844
2010-03-16,14.059809684753418,14.224724769592285,14.03303337097168,14.144144058227539,14.1279296875,137122740
2010-03-17,14.221721649169922,14.300551414489746,14.120369911193848,14.153153419494629,14.13692855834961,132731136
2010-03-18,14.132131576538086,14.225225448608398,14.088088035583496,14.174174308776855,14.157925605773926,71016912
2010-03-19,14.01401424407959,14.214214324951172,13.945945739746094,14.01401424407959,13.99794864654541,191576232
2010-03-22,13.916666984558105,14.18543529510498,13.870870590209961,13.951451301574707,13.935457229614258,160031808
2010-03-23,13.939940452575684,13.971721649169922,13.56356430053711,13.738739013671875,13.722989082336426,219831948
2010-03-24,13.651400566101074,14.010259628295898,13.506006240844727,13.947196960449219,13.931208610534668,262345392
2010-03-25,13.98948860168457,14.314313888549805,13.980480194091797,14.08608627319336,14.069938659667969,157078764
2010-03-26,14.145895957946777,14.198948860168457,14.014514923095703,14.081331253051758,14.06518840789795,107740152
2010-03-29,14.089089393615723,14.132131576538086,14.028278350830078,14.075325012207031,14.059189796447754,124055820
2010-03-30,14.084835052490234,14.204955101013184,14.021020889282227,14.18193244934082,14.165674209594727,79036884
2010-03-31,14.140390396118164,14.257758140563965,14.084334373474121,14.192192077636719,14.175922393798828,121110768
2010-04-01,14.29804801940918,14.350601196289062,14.152902603149414,14.234233856201172,14.217916488647461,84023892
2010-04-05,14.286787033081055,14.386385917663574,14.239238739013672,14.28954029083252,14.27315902709961,75983940
2010-04-06,14.250750541687012,14.286537170410156,14.149148941040039,14.219719886779785,14.203418731689453,82321596
2010-04-07,14.196697235107422,14.232982635498047,14.060561180114746,14.1026029586792,14.08643627166748,103136760
2010-04-08,14.097097396850586,14.26051139831543,14.015265464782715,14.201451301574707,14.185171127319336,77822100
2010-04-09,14.201451301574707,14.23348331451416,14.114113807678223,14.169670104980469,14.153426170349121,82181736
2010-04-12,14.197948455810547,14.364363670349121,14.169670104980469,14.3325834274292,14.316152572631836,94001904
2010-04-13,14.327577590942383,14.736737251281738,14.292543411254883,14.683934211730957,14.66710090637207,156335508
2010-04-14,14.766265869140625,14.823323249816895,14.61486530303955,14.739740371704102,14.722843170166016,135971892
2010-04-15,14.819068908691406,14.96096134185791,14.721972465515137,14.8973970413208,14.880318641662598,270201528
2010-04-16,14.089089393615723,14.23448371887207,13.754505157470703,13.767518043518066,13.75173568725586,488930580
2010-04-19,13.732481956481934,13.863614082336426,13.638639450073242,13.766265869140625,13.750484466552734,155604240
2010-04-20,13.868118286132812,14.005505561828613,13.790289878845215,13.88988971710205,13.873966217041016,118976904
2010-04-21,13.925424575805664,14.020270347595215,13.817817687988281,13.871371269226074,13.855469703674316,95564340
2010-04-22,13.813814163208008,13.826326370239258,13.597347259521484,13.690190315246582,13.6744966506958,131096772
2010-04-23,13.694945335388184,13.746747016906738,13.570320129394531,13.638387680053711,13.622753143310547,83492424
2010-04-26,13.637887954711914,13.638387680053711,13.24349308013916,13.304304122924805,13.28905200958252,174577248
2010-04-27,13.236987113952637,13.471721649169922,13.193943977355957,13.239740371704102,13.224562644958496,153634212
2010-04-28,13.315815925598145,13.384134292602539,13.038788795471191,13.242993354797363,13.227811813354492,136107756
2010-04-29,13.3475980758667,13.425926208496094,13.179929733276367,13.313312530517578,13.298050880432129,122233644
2010-04-30,13.291542053222656,13.45545482635498,13.149148941040039,13.155655860900879,13.14057445526123,97318584
2010-05-03,13.175676345825195,13.336336135864258,13.14013957977295,13.278278350830078,13.263056755065918,74237688
2010-05-04,13.176176071166992,13.181681632995605,12.617868423461914,12.671921730041504,12.657395362854004,242808948
2010-05-05,12.537036895751953,12.905905723571777,12.524273872375488,12.756756782531738,12.742133140563965,183104712
2010-05-06,12.731480598449707,12.950950622558594,11.51151180267334,12.479228973388672,12.464922904968262,199803996
2010-05-07,12.511761665344238,12.645646095275879,12.045294761657715,12.340841293334961,12.32669448852539,203356440
2010-05-10,12.862112045288086,13.08358383178711,12.827828407287598,13.054304122924805,13.039339065551758,164954880
2010-05-11,12.904655456542969,13.010009765625,12.718217849731445,12.738988876342773,12.724385261535645,132771096
2010-05-12,12.813814163208008,12.813814163208008,12.562562942504883,12.6473970413208,12.632898330688477,153917928
2010-05-13,12.925424575805664,13.06306266784668,12.772022247314453,12.784785270690918,12.770129203796387,132898968
2010-05-14,12.757006645202637,12.787537574768066,12.418668746948242,12.700950622558594,12.68639087677002,164475360
2010-05-17,12.682182312011719,12.721721649169922,12.471220970153809,12.71196174621582,12.697388648986816,111640248
2010-05-18,12.762763023376465,12.787036895751953,12.439188957214355,12.471721649169922,12.45742416381836,112906980
2010-05-19,12.41891860961914,12.49849796295166,12.205705642700195,12.373123168945312,12.358939170837402,137690172
2010-05-20,12.13888931274414,12.151652336120605,11.856857299804688,11.887137413024902,11.873510360717773,196335468
2010-05-21,11.738238334655762,12.137137413024902,11.621622085571289,11.81306266784668,11.799520492553711,387244368
2010-05-24,12.030280113220215,12.257006645202637,11.93193244934082,11.940940856933594,11.927251815795898,173650176
2010-05-25,11.71546459197998,11.948198318481445,11.611862182617188,11.938689231872559,11.925003051757812,120575304
2010-05-26,12.063814163208008,12.256256103515625,11.886886596679688,11.898649215698242,11.885008811950684,138884976
2010-05-27,12.135886192321777,12.320070266723633,12.038288116455078,12.273774147033691,12.259703636169434,112251636
2010-05-28,12.330830574035645,12.348599433898926,12.08708667755127,12.152902603149414,12.138970375061035,115676208
2010-06-01,12.022772789001465,12.288788795471191,12.0150146484375,12.071320533752441,12.057482719421387,106565328
2010-06-02,12.179179191589355,12.359108924865723,12.048548698425293,12.346596717834473,12.332443237304688,101530368
2010-06-03,12.39013957977295,12.712713241577148,12.37987995147705,12.652652740478516,12.638148307800293,145881972
2010-06-04,12.505505561828613,12.743993759155273,12.429929733276367,12.480480194091797,12.46617317199707,156655188
2010-06-07,12.488988876342773,12.535284996032715,12.090841293334961,12.150150299072266,12.136221885681152,145162692
2010-06-08,12.208457946777344,12.233233451843262,11.95044994354248,12.131631851196289,12.117724418640137,107296596
2010-06-09,12.192692756652832,12.234233856201172,11.811812400817871,11.862361907958984,11.848763465881348,109050840
2010-06-10,12.021270751953125,12.224724769592285,11.90790843963623,12.187437057495117,12.173465728759766,103012884
2010-06-11,12.074575424194336,12.22998046875,12.052553176879883,12.224724769592285,12.210710525512695,71196732
2010-06-14,12.374374389648438,12.37487506866455,12.091841697692871,12.091841697692871,12.077980041503906,81534384
2010-06-15,12.089089393615723,12.522522926330566,12.066567420959473,12.462211608886719,12.447925567626953,170213616
2010-06-16,12.416666984558105,12.6126127243042,12.415164947509766,12.544294357299805,12.529913902282715,91480428
2010-06-17,12.598849296569824,12.659408569335938,12.429679870605469,12.514514923095703,12.500168800354004,79012908
2010-06-18,12.575325012207031,12.599349021911621,12.465716361999512,12.513262748718262,12.498917579650879,114801084
2010-06-21,12.510009765625,12.536787033081055,12.134384155273438,12.226225852966309,12.212209701538086,119220660
2010-06-22,12.259759902954102,12.427427291870117,12.155405044555664,12.168417930603027,12.154468536376953,88699212
2010-06-23,12.184433937072754,12.184433937072754,11.96596622467041,12.063312530517578,12.049483299255371,81082836
2010-06-24,12.003503799438477,12.080830574035645,11.843342781066895,11.889389038085938,11.87575912475586,75668256
2010-06-25,11.938438415527344,11.953203201293945,11.775775909423828,11.828828811645508,11.815268516540527,89718192
2010-06-28,11.826577186584473,11.950700759887695,11.736987113952637,11.813814163208008,11.800271034240723,70421508
2010-06-29,11.5975980758667,11.625374794006348,11.289289474487305,11.367868423461914,11.354836463928223,139943916
2010-06-30,11.385384559631348,11.457206726074219,11.129129409790039,11.13488483428955,11.122119903564453,143983872
2010-07-01,11.143392562866211,11.221220970153809,10.851601600646973,10.998248100280762,10.985639572143555,140403456
2010-07-02,11.051551818847656,11.06806755065918,10.910910606384277,10.924674987792969,10.912151336669922,77362560
2010-07-06,11.11111068725586,11.202953338623047,10.851601600646973,10.912663459777832,10.900153160095215,102301596
2010-07-07,10.968718528747559,11.293543815612793,10.895395278930664,11.266265869140625,11.253350257873535,125062812
2010-07-08,11.350099563598633,11.444695472717285,11.252753257751465,11.425424575805664,11.41232681274414,106649244
2010-07-09,11.810811042785645,11.843342781066895,11.58108139038086,11.698948860168457,11.685537338256836,173086740
2010-07-12,11.821070671081543,11.997998237609863,11.788788795471191,11.907657623291016,11.894006729125977,133242624
2010-07-13,12.068318367004395,12.33708667755127,12.01901912689209,12.242241859436035,12.2282075881958,158892948
2010-07-14,12.259259223937988,12.358107566833496,12.173673629760742,12.295796394348145,12.28170108795166,124595280
2010-07-15,12.305556297302246,12.37987995147705,12.079078674316406,12.362862586975098,12.348690032958984,194133672
2010-07-16,11.739740371704102,11.775775909423828,11.499499320983887,11.501751899719238,11.488566398620605,312679008
2010-07-19,11.536787033081055,11.753003120422363,11.449448585510254,11.666166305541992,11.652792930603027,181829988
2010-07-20,11.537286758422852,12.086836814880371,11.526527404785156,12.051801681518555,12.037985801696777,162017820
2010-07-21,12.112112045288086,12.154655456542969,11.897647857666016,11.949448585510254,11.935750007629395,131052816
2010-07-22,12.092843055725098,12.236737251281738,12.074073791503906,12.1323823928833,12.118474006652832,85822092
2010-07-23,12.031281471252441,12.277027130126953,12.012262344360352,12.263764381408691,12.24970531463623,90485424
2010-07-26,12.23948860168457,12.281030654907227,12.134134292602539,12.236486434936523,12.222458839416504,79728192
2010-07-27,12.276777267456055,12.449950218200684,12.26651668548584,12.328078269958496,12.313945770263672,97949952
2010-07-28,12.385886192321777,12.393644332885742,12.078828811645508,12.120870590209961,12.106975555419922,99740160
2010-07-29,12.160910606384277,12.234233856201172,11.995244979858398,12.136886596679688,12.122973442077637,106912980
2010-07-30,12.003252983093262,12.196195602416992,11.990489959716797,12.133382797241211,12.119473457336426,85678236
2010-08-02,12.236987113952637,12.344344139099121,12.185686111450195,12.272522926330566,12.258454322814941,74273652
2010-08-03,12.274774551391602,12.323823928833008,12.181180953979492,12.258008003234863,12.243955612182617,72019908
2010-08-04,12.316817283630371,12.687687873840332,12.288538932800293,12.670671463012695,12.656146049499512,152347500
2010-08-05,12.659910202026367,12.727727890014648,12.601601600646973,12.715214729309082,12.700638771057129,96719184
2010-08-06,12.647647857666016,12.656155586242676,12.413663864135742,12.518017768859863,12.503667831420898,132647220
2010-08-09,12.568819046020508,12.650150299072266,12.546546936035156,12.646395683288574,12.631897926330566,74813112
2010-08-10,12.571320533752441,12.662663459777832,12.476726531982422,12.605355262756348,12.59090518951416,82877040
2010-08-11,12.455705642700195,12.462462425231934,12.299799919128418,12.305806159973145,12.291699409484863,88831080
2010-08-12,12.110610961914062,12.381131172180176,12.074825286865234,12.312562942504883,12.29844856262207,88095816
2010-08-13,12.237236976623535,12.292041778564453,12.1624116897583,12.170921325683594,12.15696907043457,77310612
2010-08-16,12.104104042053223,12.25900936126709,12.024524688720703,12.151902198791504,12.137971878051758,52147800
2010-08-17,12.225475311279297,12.37987995147705,12.16291332244873,12.275275230407715,12.261202812194824,75552372
2010-08-18,12.273273468017578,12.28403377532959,12.050801277160645,12.065815925598145,12.051983833312988,107348544
2010-08-19,12.037286758422852,12.074825286865234,11.69294261932373,11.71096134185791,11.69753646850586,156843000
2010-08-20,11.71096134185791,11.801551818847656,11.537036895751953,11.56206226348877,11.548808097839355,156547296
2010-08-23,11.549049377441406,11.717967987060547,11.454705238342285,11.613363265991211,11.60004997253418,119328552
2010-08-24,11.453953742980957,11.470721244812012,11.284283638000488,11.296046257019043,11.283096313476562,110397492
2010-08-25,11.261260986328125,11.456707000732422,11.261260986328125,11.376876831054688,11.363834381103516,103580316
2010-08-26,11.41291332244873,11.44294261932373,11.272272109985352,11.285785675048828,11.272848129272461,71008920
2010-08-27,11.325325012207031,11.511260986328125,11.202451705932617,11.482232093811035,11.469069480895996,92403504
2010-08-30,11.490240097045898,11.505505561828613,11.321822166442871,11.32857894897461,11.315591812133789,49206744
2010-08-31,11.26401424407959,11.383132934570312,11.211211204528809,11.261761665344238,11.248851776123047,77794128
2010-09-01,11.385886192321777,11.63513469696045,11.323823928833008,11.519769668579102,11.506564140319824,129002868
2010-09-02,11.5825834274292,11.622371673583984,11.519268989562988,11.59109115600586,11.577803611755371,67300632
2010-09-03,11.774774551391602,11.808809280395508,11.697697639465332,11.769268989562988,11.755777359008789,101514384
2010-09-07,11.624123573303223,11.701451301574707,11.58708667755127,11.621622085571289,11.608299255371094,68327604
2010-09-08,11.641390800476074,11.824323654174805,11.624374389648438,11.776275634765625,11.762775421142578,95975928
2010-09-09,11.957708358764648,12.022022247314453,11.776275634765625,11.91641616821289,11.902755737304688,97126776
2010-09-10,11.987486839294434,12.006756782531738,11.88888931274414,11.915414810180664,11.901755332946777,78893028
2010-09-13,12.03453540802002,12.120870590209961,12.000249862670898,12.068819046020508,12.054984092712402,89570340
2010-09-14,12.062312126159668,12.130881309509277,12.01401424407959,12.022772789001465,12.008990287780762,88571340
2010-09-15,12.010761260986328,12.059309005737305,11.97447395324707,12.028027534484863,12.014239311218262,96015888
2010-09-16,12.010761260986328,12.073323249816895,11.997246742248535,12.038538932800293,12.024738311767578,78701220
2010-09-17,12.105855941772461,12.292291641235352,12.041542053222656,12.266016006469727,12.251954078674316,225438336
2010-09-20,12.324825286865234,12.773022651672363,12.313814163208008,12.719719886779785,12.705138206481934,175963860
2010-09-21,12.754755020141602,13.012513160705566,12.735485076904297,12.849349021911621,12.83461856842041,178473348
2010-09-22,12.834334373474121,12.957456588745117,12.804804801940918,12.91291332244873,12.898110389709473,101382516
2010-09-23,12.878128051757812,13.005254745483398,12.795294761657715,12.849849700927734,12.835119247436523,92603304
2010-09-24,13.056556701660156,13.208958625793457,12.96946907043457,13.19544506072998,13.180317878723145,134141724
2010-09-27,13.23448371887207,13.434684753417969,13.23448371887207,13.273524284362793,13.258307456970215,124171704
2010-09-28,13.350350379943848,13.353102684020996,12.974224090576172,13.192441940307617,13.177318572998047,146041812
2010-09-29,13.20945930480957,13.336836814880371,13.130881309509277,13.20545482635498,13.190316200256348,86801112
2010-09-30,13.242241859436035,13.310059547424316,12.98598575592041,13.15790843963623,13.142824172973633,129634236
2010-10-01,13.263262748718262,13.278779029846191,13.088088035583496,13.153654098510742,13.138574600219727,88911000
2010-10-04,13.136886596679688,13.21946907043457,12.984233856201172,13.071822166442871,13.05683708190918,77542380
2010-10-05,13.222723007202148,13.513513565063477,13.176926612854004,13.469219207763672,13.453778266906738,140143716
2010-10-06,13.4949951171875,13.512262344360352,13.261761665344238,13.372121810913086,13.356792449951172,110381508
2010-10-07,13.418668746948242,13.443443298339844,13.241742134094238,13.263513565063477,13.248308181762695,95736168
2010-10-08,13.3325834274292,13.453453063964844,13.203703880310059,13.422171592712402,13.406785011291504,114253632
2010-10-11,13.475475311279297,13.628628730773926,13.442692756652832,13.48448371887207,13.469025611877441,104946948
2010-10-12,13.51651668548584,13.663413047790527,13.458208084106445,13.548297882080078,13.532766342163086,149993856
2010-10-13,13.688689231872559,13.700950622558594,13.571822166442871,13.59609603881836,13.580510139465332,122101776
2010-10-14,13.618118286132812,13.64489459991455,13.441190719604492,13.536787033081055,13.521268844604492,265098636
2010-10-15,14.996747016906738,15.056056022644043,14.804804801940918,15.051301002502441,15.034046173095703,592399008
2010-10-18,15.028779029846191,15.507758140563965,15.028779029846191,15.458208084106445,15.440486907958984,283644072
2010-10-19,15.236486434936523,15.385886192321777,15.086586952209473,15.21096134185791,15.193523406982422,183332484
2010-10-20,15.218718528747559,15.449950218200684,15.202703475952148,15.214715003967285,15.197273254394531,140862996
2010-10-21,15.30305290222168,15.415414810180664,15.165164947509766,15.315065383911133,15.297508239746094,116703180
2010-10-22,15.313312530517578,15.385886192321777,15.26651668548584,15.32857894897461,15.311006546020508,90153756
2010-10-25,15.405155181884766,15.634134292602539,15.389639854431152,15.42792797088623,15.410242080688477,126209664
2010-10-26,15.342843055725098,15.546296119689941,15.291041374206543,15.480480194091797,15.462733268737793,100415484
2010-10-27,15.409660339355469,15.51551628112793,15.32357406616211,15.427177429199219,15.409492492675781,89586324
2010-10-28,15.516766548156738,15.54054069519043,15.347847938537598,15.47998046875,15.462234497070312,87284628
2010-10-29,15.442192077636719,15.490489959716797,15.340089797973633,15.357857704162598,15.340251922607422,91040868
2010-11-01,15.408658981323242,15.532032012939453,15.29554557800293,15.390390396118164,15.372747421264648,123360516
2010-11-02,15.482232093811035,15.51551628112793,15.37987995147705,15.405405044555664,15.387744903564453,79824096
2010-11-03,15.452953338623047,15.561310768127441,15.352852821350098,15.52001953125,15.502227783203125,135084780
2010-11-04,15.631631851196289,15.763764381408691,15.56806755065918,15.622371673583984,15.604462623596191,142689168
2010-11-05,15.595094680786133,15.652902603149414,15.543292999267578,15.642642974853516,15.624711036682129,70557372
2010-11-08,15.61611557006836,15.753003120422363,15.593844413757324,15.684934616088867,15.666954040527344,83967948
2010-11-09,15.765766143798828,15.787036895751953,15.528278350830078,15.636136054992676,15.618210792541504,89398512
2010-11-10,15.567567825317383,15.590591430664062,15.453203201293945,15.5875883102417,15.569719314575195,99780120
2010-11-11,15.508008003234863,15.511761665344238,15.370620727539062,15.445195198059082,15.427489280700684,90373536
2010-11-12,15.36511516571045,15.43793773651123,15.045294761657715,15.097347259521484,15.080039978027344,135584280
2010-11-15,15.09209156036377,15.11511516571045,14.86611557006836,14.901652336120605,14.88456916809082,139016844
2010-11-16,14.833833694458008,14.962211608886719,14.600851058959961,14.6076078414917,14.590862274169922,132163704
2010-11-17,14.639639854431152,14.752251625061035,14.548798561096191,14.603352546691895,14.5866117477417,97602300
2010-11-18,14.739740371704102,15.014514923095703,14.728729248046875,14.928929328918457,14.91181468963623,103496400
2010-11-19,14.939940452575684,14.962211608886719,14.773273468017578,14.78553581237793,14.768586158752441,91808100
2010-11-22,14.701451301574707,14.850851058959961,14.583333015441895,14.795294761657715,14.77833366394043,87376536
2010-11-23,14.689940452575684,14.739990234375,14.46946907043457,14.589839935302734,14.573114395141602,86417496
2010-11-24,14.697446823120117,14.929929733276367,14.690940856933594,14.889139175415039,14.8720703125,95760144
2010-11-26,14.776275634765625,14.839339256286621,14.689689636230469,14.764764785766602,14.747838973999023,52391556
2010-11-29,14.743993759155273,14.759759902954102,14.513262748718262,14.567317008972168,14.550617218017578,114273612
2010-11-30,14.372371673583984,14.372371673583984,13.846596717834473,13.906657218933105,13.890714645385742,284411304
2010-12-01,14.089089393615723,14.303553581237793,14.074073791503906,14.122873306274414,14.106682777404785,150013836
2010-12-02,14.230731010437012,14.3475980758667,14.147897720336914,14.309809684753418,14.293405532836914,101814084
2010-12-03,14.250500679016113,14.42642593383789,14.214214324951172,14.339339256286621,14.322900772094727,105142752
2010-12-06,14.528779029846191,14.56456470489502,14.429679870605469,14.473472595214844,14.456880569458008,83668248
2010-12-07,14.796546936035156,14.839839935302734,14.664665222167969,14.693193435668945,14.676349639892578,121566312
2010-12-08,14.814064025878906,14.827828407287598,14.606857299804688,14.778278350830078,14.761337280273438,70205724
2010-12-09,14.861862182617188,14.904403686523438,14.739740371704102,14.802302360534668,14.785333633422852,74681244
2010-12-10,14.843342781066895,14.864615440368652,14.772022247314453,14.820070266723633,14.803080558776855,68119812
2010-12-13,14.94294261932373,15.090089797973633,14.867116928100586,14.880379676818848,14.863321304321289,95844060
2010-12-14,14.942192077636719,14.972222328186035,14.826827049255371,14.887638092041016,14.87057113647461,65666268
2010-12-15,14.86987018585205,14.926176071166992,14.74349308013916,14.772272109985352,14.755337715148926,86621292
2010-12-16,14.83608627319336,14.859108924865723,14.716465950012207,14.807558059692383,14.790582656860352,63812124
2010-12-17,14.789790153503418,14.828828811645508,14.706456184387207,14.784785270690918,14.767836570739746,123360516
2010-12-20,14.881131172180176,14.96196174621582,14.731230735778809,14.891390800476074,14.874320030212402,78853068
2010-12-21,14.979228973388672,15.133132934570312,14.955204963684082,15.091841697692871,15.074541091918945,75104820
2010-12-22,15.11511516571045,15.190190315246582,15.097097396850586,15.1524019241333,15.135031700134277,48251700
2010-12-23,15.148649215698242,15.165164947509766,15.065815925598145,15.120870590209961,15.103536605834961,44387568
2010-12-27,15.08358383178711,15.109609603881836,15.002503395080566,15.074575424194336,15.057293891906738,48275676
2010-12-28,15.066315650939941,15.111862182617188,14.965214729309082,14.987988471984863,14.970807075500488,42549408
2010-12-29,15.065065383911133,15.075325012207031,14.987988471984863,15.040040016174316,15.022798538208008,40727232
2010-12-30,14.964964866638184,15.048297882080078,14.949700355529785,14.986486434936523,14.969305992126465,39540420
2010-12-31,14.933432579040527,14.975475311279297,14.815566062927246,14.864113807678223,14.847073554992676,61510428
2011-01-03,14.926926612854004,15.154905319213867,14.926926612854004,15.123873710632324,15.106535911560059,94513392
2011-01-04,15.155655860900879,15.169670104980469,15.018017768859863,15.06806755065918,15.050793647766113,72907020
2011-01-05,15.016766548156738,15.273524284362793,15.016265869140625,15.241991996765137,15.224518775939941,101190708
2011-01-06,15.282281875610352,15.476225852966309,15.26651668548584,15.352852821350098,15.33525276184082,82229688
2011-01-07,15.413163185119629,15.471721649169922,15.268519401550293,15.42642593383789,15.408740997314453,83963952
2011-01-10,15.385384559631348,15.400150299072266,15.229228973388672,15.370620727539062,15.35300064086914,63104832
2011-01-11,15.458208084106445,15.485485076904297,15.377878189086914,15.415665626525879,15.397993087768555,57514428
2011-01-12,15.499249458312988,15.499249458312988,15.384634971618652,15.437187194824219,15.419490814208984,65242692
2011-01-13,15.439689636230469,15.507257461547852,15.369368553161621,15.432682991027832,15.41499137878418,53306640
2011-01-14,15.45044994354248,15.622371673583984,15.442441940307617,15.62012004852295,15.602213859558105,94529376
2011-01-18,15.667166709899902,16.06581687927246,15.6473970413208,16.006757736206055,15.988408088684082,144535320
2011-01-19,16.069068908691406,16.090089797973633,15.757257461547852,15.80955982208252,15.791436195373535,136107756
2011-01-20,15.821070671081543,15.867868423461914,15.597847938537598,15.684934616088867,15.666954040527344,219212568
2011-01-21,16.00550651550293,16.059309005737305,15.299299240112305,15.311060905456543,15.293508529663086,355819824
2011-01-24,15.20445442199707,15.327577590942383,15.045796394348145,15.292291641235352,15.274761199951172,183784032
2011-01-25,15.220219612121582,15.532782554626465,15.178177833557129,15.513262748718262,15.495478630065918,145726128
2011-01-26,15.523774147033691,15.577828407287598,15.3973970413208,15.42792797088623,15.410242080688477,81442476
2011-01-27,15.462713241577148,15.508008003234863,15.346596717834473,15.435185432434082,15.41749095916748,80687232
2011-01-28,15.492241859436035,15.524524688720703,15.00900936126709,15.039790153503418,15.02254867553711,169074756
2011-01-31,15.10510540008545,15.126876831054688,14.903654098510742,15.02402400970459,15.006800651550293,112083804
2011-02-01,15.127376556396484,15.349099159240723,15.092843055725098,15.291291236877441,15.273761749267578,109702188
